Ra	Dec
266.9900824	51.39174301
269.5477228	51.21033906
272.0842216	50.97345937
274.5939858	50.68200085
277.07187	50.33706828
279.5132386	49.93995216
281.9140111	49.4921043
284.270688	48.9951121
286.5803592	48.45067245
288.8406972	47.86056621
291.0499366	47.22663379
293.2068425	46.55075247
295.3106716	45.83481586
297.3611272	45.08071574
299.3583114	44.29032633
301.3026764	43.46549108
303.1949759	42.60801182
305.0362191	41.71964011
306.8276273	40.80207073
308.5705937	39.85693683
310.2666472	38.88580684
311.9174206	37.89018259
313.5246224	36.87149867
315.090012	35.83112268
316.6153797	34.77035627
318.1025286	33.69043679
319.5532606	32.59253934
320.9693644	31.47777926
322.3526064	30.34721476
323.7047229	29.20184981
325.027415	28.04263701
326.3223442	26.87048061
327.5911299	25.68623944
328.8353476	24.49072986
330.0565281	23.2847286
331.2561577	22.06897553
332.4356783	20.84417639
333.596489	19.61100532
334.7399473	18.37010738
335.8673711	17.12210091
336.9800403	15.86757976
338.0791996	14.60711554
339.1660605	13.3412596
340.241804	12.07054504
341.3075829	10.79548863
342.3645247	9.516592542
343.4137343	8.234346171
344.4562964	6.94922775
345.4932784	5.661705989
346.525733	4.372241632
347.5547011	3.081288985
348.5812142	1.789297401
349.6062974	0.4967127468
350.6309719	-0.7960211544
351.656258	-2.08846109
352.6831773	-3.380163027
353.7127557	-4.670680677
354.7460262	-5.959564051
355.7840315	-7.246357989
356.8278265	-8.530600671
357.8784813	-9.811822081
358.9370838	-11.08954244
0.004742336473	-12.36327058
1.082588325	-13.63250225
2.171779066	-14.8967184
3.273500227	-16.15538333
4.388968424	-17.4079428
5.519433676	-18.65382203
6.666181749	-19.89242364
7.830536343	-21.12312546
9.013861074	-22.34527825
10.21756119	-23.5582033
11.44308497	-24.76118997
12.69192468	-25.95349304
13.96561703	-27.13433009
15.265743	-28.30287865
16.59392684	-29.45827337
17.95183426	-30.59960308
19.34116931	-31.72590788
20.76367012	-32.83617612
22.22110297	-33.92934158
23.71525452	-35.00428062
25.24792204	-36.05980959
26.82090111	-37.09468246
28.43597065	-38.10758882
30.09487489	-39.09715239
31.79930203	-40.06193015
33.55085918	-41.00041224
35.35104359	-41.91102286
37.20120982	-42.79212236
39.10253299	-43.6420107
41.05596833	-44.45893255
43.06220727	-45.24108424
45.12163094	-45.98662279
47.23426197	-46.69367715
49.39971601	-47.36036185
51.61715465	-47.98479315
53.88524185	-48.56510758
56.20210634	-49.0994828
58.56531251	-49.58616054
60.97184255	-50.02347108
63.41809237	-50.40985888
65.8998836	-50.74390841
68.41249312	-51.02436957
70.95070116	-51.25018156
73.5088575	-51.42049434
76.08096444	-51.53468671
78.66077412	-51.5923801
81.24189631	-51.59344753
83.81791244	-51.53801709
86.38249084	-51.42646989
88.92949819	-51.25943252
91.45310238	-51.03776442
93.94786283	-50.76254068
96.4088051	-50.43503117
98.83147781	-50.05667695
101.2119911	-49.62906473
103.5470372	-49.15390066
105.8338934	-48.63298412
108.070411	-48.06818228
110.2549913	-47.46140633
112.3865513	-46.81458947
114.4644834	-46.12966731
116.4886089	-45.40856073
118.4591307	-44.65316122
120.3765841	-43.86531873
122.2417899	-43.0468319
124.0558086	-42.1994404
125.8198983	-41.32481935
127.5354764	-40.42457533
129.2040844	-39.50024404
130.8273573	-38.55328915
132.4069967	-37.58510219
133.9447477	-36.59700341
135.4423792	-35.59024323
136.9016672	-34.56600424
138.3243816	-33.52540368
139.7122751	-32.46949611
141.067074	-31.39927636
142.3904718	-30.31568253
143.6841239	-29.2195991
144.9496439	-28.11186004
146.1886011	-26.99325186
147.4025189	-25.86451665
148.5928743	-24.72635498
149.761098	-23.57942872
150.9085747	-22.42436381
152.0366445	-21.26175285
153.1466042	-20.09215756
154.2397092	-18.91611122
155.3171749	-17.73412087
156.3801795	-16.54666951
157.4298658	-15.35421813
158.4673438	-14.15720765
159.4936927	-12.95606078
160.5099636	-11.75118379
161.5171822	-10.54296817
162.5163507	-9.331792283
163.5084505	-8.118022874
164.4944448	-6.902016574
165.475281	-5.684121326
166.4518929	-4.46467778
167.4252034	-3.244020643
168.3961265	-2.022479997
169.3655703	-0.8003825972
170.3344389	0.42194685
171.3036348	1.644184419
172.2740616	2.866005701
173.2466261	4.087084538
174.2222406	5.307091748
175.2018257	6.525693833
176.1863123	7.742551664
177.1766443	8.95731914
178.1737806	10.16964181
179.1786983	11.37915543
180.1923941	12.58548453
181.215888	13.78824085
182.2502246	14.98702175
183.2964763	16.18140855
184.3557456	17.37096477
185.4291673	18.55523433
186.5179111	19.73373959
187.6231837	20.90597933
188.7462311	22.07142664
189.8883405	23.22952667
191.0508422	24.37969428
192.2351111	25.52131155
193.4425678	26.6537252
194.6746795	27.77624393
195.9329602	28.88813551
197.2189704	29.98862398
198.5343156	31.07688654
199.8806443	32.15205055
201.2596445	33.21319038
202.6730393	34.2593243
204.1225802	35.28941141
205.6100392	36.30234866
207.1371981	37.29696806
208.7058357	38.27203411
210.3177124	39.22624167
211.9745509	40.15821429
213.6780146	41.06650315
215.4296808	41.94958689
217.2310119	42.80587243
219.0833208	43.63369695
220.9877333	44.43133143
222.9451469	45.19698573
224.9561857	45.92881573
227.0211533	46.62493251
229.1399841	47.28341389
231.3121944	47.90231848
233.5368357	48.47970218
235.8124519	49.01363731
238.1370428	49.50223401
240.508037	49.94366384
242.9222766	50.33618486
245.376016	50.67816796
247.8649379	50.96812329
250.3841868	51.20472628
252.9284213	51.38684198
255.4918843	51.51354696
258.0684902	51.58414768
260.6519252	51.5981945
263.2357576	51.55549073
265.8135534	51.45609617
268.3789914	51.30032504
270.9259747	51.08873845
273.4487309	50.82213167
275.9419001	50.50151704
278.4006062	50.12810311
280.8205098	49.7032712
283.197843	49.22855005
285.5294255	48.7055899
287.8126647	48.13613653
290.0455412	47.52200625
292.2265816	46.8650624
294.3548229	46.16719377
296.4297698	45.43029531
298.4513481	44.65625131
300.4198558	43.84692102
302.3359147	43.00412674
304.200423	42.12964419
306.0145103	41.22519502
307.7794958	40.29244127
309.4968509	39.33298147
311.1681649	38.34834824
312.795115	37.34000711
314.3794402	36.3093564
315.9229195	35.25772793
317.427352	34.18638834
318.8945421	33.09654106
320.326286	31.98932858
321.7243615	30.86583499
323.0905195	29.72708883
324.426478	28.57406591
325.7339172	27.40769234
327.0144762	26.22884743
328.2697507	25.03836668
329.5012922	23.83704468
330.7106074	22.62563788
331.8991584	21.40486736
333.068364	20.17542147
334.2196004	18.93795832
335.3542035	17.69310821
336.4734704	16.44147598
337.5786617	15.18364319
338.6710038	13.92017023
339.7516913	12.65159835
340.8218897	11.37845158
341.8827379	10.10123859
342.9353506	8.820454412
343.9808215	7.53658221
345.0202257	6.250094866
346.0546222	4.961456591
347.085057	3.671124458
348.1125655	2.379549909
349.1381756	1.087180233
350.1629099	-0.2055399914
351.1877887	-1.49816745
352.2138325	-2.790258665
353.2420652	-4.081368567
354.2735161	-5.371049047
355.3092231	-6.658847507
356.3502351	-7.944305376
357.397615	-9.226956596
358.4524421	-10.50632607
359.515815	-11.78192807
0.588854361	-13.05326458
1.672705156	-14.31982356
2.768539736	-15.58107718
3.877560201	-16.83647997
5.001000937	-18.08546684
6.140131017	-19.32745105
7.296256461	-20.5618221
8.470722324	-21.78794347
9.664914537	-23.00515029
10.88026146	-24.21274689
12.11823504	-25.41000429
13.38035156	-26.59615748
14.66817168	-27.77040274
15.98329992	-28.93189477
17.32738321	-30.07974382
18.70210835	-31.21301275
20.10919838	-32.33071403
21.55040739	-33.43180689
23.02751362	-34.51519441
24.5423107	-35.57972081
26.09659648	-36.62416902
27.69215934	-37.64725843
29.33076166	-38.64764322
31.01411993	-39.62391112
32.74388152	-40.57458297
34.52159758	-41.49811315
36.34869208	-42.39289107
38.22642688	-43.25724399
40.15586292	-44.08944135
42.13781783	-44.88770084
44.17282053	-45.65019643
46.26106366	-46.3750686
48.40235507	-47.06043687
50.59606982	-47.70441479
52.84110479	-48.30512741
55.135838	-48.86073106
57.4780953	-49.36943544
59.86512705	-49.82952738
62.2935974	-50.23939609
64.75958873	-50.59755891
67.25862294	-50.90268714
69.78570108	-51.1536306
72.33536128	-51.34944041
74.90175435	-51.48938871
77.47873483	-51.57298445
80.05996453	-51.59998473
82.63902424	-51.5704007
85.20952903	-51.48449818
87.76524207	-51.34279252
90.30018187	-51.14603827
92.80871887	-50.89521399
95.28565748	-50.59150296
97.72630127	-50.23627069
100.1265	-49.8310402
102.482678	-49.37746598
104.7918454	-48.87730765
107.0515931	-48.33240418
109.260074	-47.74464917
111.4159736	-47.11596807
113.518472	-46.44829743
115.5671995	-45.74356661
117.5621903	-45.00368199
119.5038331	-44.23051369
121.3928235	-43.42588472
123.2301175	-42.59156239
125.0168874	-41.72925178
126.7544819	-40.8405911
128.4443895	-39.92714858
130.0882057	-38.9904208
131.6876044	-38.03183216
133.2443134	-37.05273531
134.7600924	-36.0544123
136.2367161	-35.03807643
137.6759585	-34.00487446
139.0795812	-32.95588923
140.4493233	-31.89214248
141.7868941	-30.81459784
143.0939668	-29.72416391
144.3721743	-28.62169736
145.6231065	-27.50800601
146.8483077	-26.38385188
148.0492762	-25.24995415
149.2274638	-24.10699203
150.384276	-22.95560758
151.5210732	-21.79640829
152.6391719	-20.62996971
153.7398459	-19.45683783
154.8243288	-18.2775314
155.8938155	-17.09254417
156.9494647	-15.90234693
157.9924011	-14.70738954
159.0237177	-13.50810282
160.0444781	-12.30490032
161.0557194	-11.09818011
162.0584541	-9.888326347
163.0536728	-8.675710898
164.042347	-7.46069484
165.0254308	-6.243629912
166.0038639	-5.02485993
166.9785739	-3.804722154
167.9504786	-2.583548617
168.9204886	-1.361667439
169.8895094	-0.1394041047
170.858444	1.082917258
171.8281952	2.304972618
172.799668	3.526436772
173.7737719	4.746982078
174.7514236	5.966277172
175.7335487	7.183985661
176.721085	8.3997648
177.7149842	9.613264122
178.7162148	10.82412405
179.7257643	12.03197442
180.7446416	13.236433
181.7738798	14.43710395
182.8145384	15.63357611
183.8677057	16.82542137
184.9345015	18.01219283
186.0160793	19.19342295
187.1136285	20.36862155
188.2283769	21.53727373
189.3615928	22.6988377
190.5145865	23.85274244
191.6887122	24.99838534
192.8853698	26.1351296
194.106005	27.26230164
195.3521106	28.37918829
196.6252259	29.48503394
197.9269361	30.57903755
199.2588703	31.66034966
200.6226993	32.72806921
202.0201309	33.7812405
203.4529045	34.81885003
204.9227841	35.83982349
206.4315486	36.84302287
207.9809802	37.82724379
209.57285	38.79121314
211.2089008	39.73358718
212.8908263	40.65295018
214.6202469	41.54781385
216.3986819	42.41661762
218.2275173	43.25773011
220.1079698	44.06945191
222.0410471	44.85001993
224.0275045	45.59761357
226.0677986	46.31036292
228.1620391	46.98635922
230.3099399	47.62366775
232.5107711	48.22034318
234.7633142	48.77444754
237.065822	49.28407061
239.4159875	49.74735252
241.8109221	50.16250826
244.2471482	50.52785353
246.720607	50.84183119
249.2266838	51.10303765
251.7602513	51.31024804
254.3157325	51.46243941
256.8871798	51.55881079
259.46837	51.59879935
262.0529106	51.58209174
264.6343534	51.50863022
267.2063107	51.37861315
269.762569	51.19248994
272.2971948	50.95095062
274.804629	50.65491067
277.2797656	50.30549175
279.7180137	49.90399932
282.1153403	49.45189803
284.4682947	48.95078598
286.7740162	48.40236861
289.0302255	47.80843321
291.235203	47.17082466
293.3877572	46.49142285
295.4871843	45.77212243
297.5332233	45.01481473
299.5260082	44.22137231
301.4660187	43.39363595
303.3540324	42.53340395
305.1910785	41.64242371
306.9783946	40.72238532
308.7173873	39.77491696
310.4095958	38.80158178
312.056661	37.80387627
313.6602968	36.7832296
315.2222665	35.74100404
316.7443624	34.67849598
318.2283885	33.59693764
319.6761463	32.49749919
321.0894234	31.38129122
322.4699839	30.24936745
323.8195619	29.10272753
325.1398554	27.94232003
326.4325226	26.76904538
327.6991796	25.58375886
328.9413983	24.38727346
330.1607059	23.18036282
331.358585	21.96376392
332.5364741	20.73817983
333.6957687	19.50428222
334.8378232	18.26271388
335.9639521	17.01409105
337.0754324	15.75900573
338.1735061	14.49802775
339.2593819	13.23170692
340.3342385	11.96057493
341.3992265	10.68514729
342.4554715	9.405925067
343.5040765	8.12339668
344.5461247	6.838039524
345.5826822	5.550321596
346.6148006	4.260703059
347.6435199	2.969637753
348.6698711	1.677574693
349.6948788	0.3849595183
350.719564	-0.9077640533
351.744947	-2.2001528
352.7720496	-3.491762564
353.8018982	-4.782146813
354.8355266	-6.070855197
355.8739783	-7.357432074
356.9183094	-8.641415018
357.9695913	-9.922333284
359.0289136	-11.19970623
0.09738622623	-12.47304169
1.176142804	-13.74183428
2.266342807	-15.00556367
3.369174347	-16.26369271
4.485856685	-17.51566559
5.617642679	-18.76090576
6.765821115	-19.9988139
7.931718877	-21.22876575
9.116702909	-22.45010973
10.32218191	-23.66216465
11.54960767	-24.86421714
12.80047605	-26.05551908
14.07632732	-27.23528488
15.37874596	-28.40268869
16.70935959	-29.55686155
18.06983703	-30.69688845
19.46188516	-31.82180538
20.88724442	-32.93059639
22.34768284	-34.02219069
23.84498805	-35.0954599
25.38095735	-36.14921539
26.95738512	-37.18220601
28.57604771	-38.19311612
30.23868508	-39.18056409
31.94697916	-40.14310155
33.70252853	-41.07921335
35.50681924	-41.98731853
37.36119175	-42.86577257
39.26680381	-43.71287093
41.22458969	-44.52685431
43.23521611	-45.30591578
45.2990355	-46.04820996
47.41603776	-46.7518645
49.58580185	-47.41499391
51.80744893	-48.03571588
54.07959924	-48.61217008
56.4003351	-49.14253915
58.76717267	-49.62507178
61.17704516	-50.05810735
63.62630008	-50.44010154
66.11071257	-50.76965221
68.62551658	-51.04552462
71.16545444	-51.26667526
73.7248445	-51.43227291
76.29766548	-51.5417165
78.87765468	-51.59464846
81.45841652	-51.5909632
84.03353677	-51.53081018
86.59669766	-51.41459138
89.14178871	-51.24295331
91.66300867	-51.01677396
94.15495457	-50.73714529
96.61269488	-50.40535213
99.03182494	-50.0228483
101.4085038	-49.59123112
103.7394733	-49.11221507
106.0220598	-48.58760567
108.254162	-48.0192742
110.4342258	-47.40913398
112.5612096	-46.75911864
114.6345433	-46.07116272
116.6540818	-45.34718469
118.6200573	-44.58907254
120.5330304	-43.79867185
122.3938433	-42.97777618
124.2035741	-42.12811963
125.9634953	-41.25137133
127.6750355	-40.3491317
129.3397445	-39.42293012
130.9592635	-38.47422392
132.5352983	-37.5043984
134.0695961	-36.51476763
135.5639266	-35.50657606
137.0200655	-34.48100052
138.4397814	-33.43915272
139.8248246	-32.38208193
141.1769187	-31.31077795
142.4977539	-30.22617415
143.788982	-29.12915054
145.0522128	-28.02053687
146.2890114	-26.90111573
147.5008973	-25.7716255
148.6893434	-24.63276333
149.8557764	-23.4851879
151.0015771	-22.32952219
152.1280817	-21.16635604
153.2365835	-19.99624866
154.3283343	-18.81973097
155.4045462	-17.63730788
156.4663943	-16.44946042
157.5150184	-15.25664778
158.5515259	-14.05930926
159.5769934	-12.85786608
160.5924699	-11.65272318
161.5989788	-10.44427088
162.5975204	-9.232886478
163.5890747	-8.018935795
164.5746033	-6.802774664
165.5550524	-5.584750352
166.5313547	-4.36520295
167.5044322	-3.144466717
168.4751985	-1.922871403
169.4445611	-0.7007435396
170.413424	0.5215922807
171.3826896	1.743812138
172.3532617	2.96559152
173.3260475	4.186604057
174.30196	5.406520245
175.2819205	6.625006152
176.266861	7.841722101
177.2577263	9.056321326
178.2554772	10.26844859
179.261092	11.47773874
180.2755696	12.68381527
181.2999318	13.88628874
182.3352255	15.08475519
183.3825258	16.2787945
184.4429376	17.46796857
185.5175988	18.65181953
186.6076821	19.8298678
187.7143975	21.00161004
188.8389945	22.16651703
189.982764	23.3240314
191.1470401	24.47356528
192.3332015	25.61449782
193.542673	26.74617259
194.7769259	27.86789485
196.0374783	28.97892874
197.3258946	30.07849436
198.6437842	31.16576475
199.9927994	32.23986281
201.3746317	33.29985819
202.7910071	34.34476416
204.2436794	35.37353456
205.7344221	36.38506081
207.2650178	37.37816916
208.8372448	38.35161814
210.4528614	39.30409644
212.1135868	40.23422131
213.8210785	41.14053757
215.5769061	42.0215175
217.382521	42.87556176
219.2392224	43.70100146
221.1481192	44.49610187
223.1100882	45.25906761
225.1257287	45.98805001
227.1953157	46.68115644
229.3187506	47.33646207
231.4955127	47.95202412
233.7246125	48.52589862
236.0045497	49.05615972
238.3332767	49.54092128
240.7081731	49.97836064
243.1260308	50.36674386
245.5830549	50.70445204
248.0748805	50.99000784
250.596608	51.22210132
253.1428569	51.39961422
255.7078379	51.5216415
258.2854406	51.58750948
260.8693356	51.5967894
263.453085	51.54930606
266.0302584	51.44514085
268.5945481	51.28462928
271.1398792	51.06835288
273.6605096	50.7971262
276.1511168	50.47197927
278.606867	50.0941365
281.0234671	49.66499303
283.3971977	49.18608932
285.7249279	48.65908512
288.004114	48.08573359
290.2327835	47.46785639
292.4095076	46.80732033
294.5333646	46.1060159
296.6038968	45.36583827
298.6210636	44.58867061
300.5851926	43.77636993
302.4969311	42.93075535
304.3571989	42.05359871
306.1671436	41.14661721
307.9280993	40.211468
309.641549	39.24974447
311.3090909	38.26297391
312.9324089	37.25261647
314.5132467	36.22006509
316.0533858	35.16664626
317.554627	34.09362145
319.0187747	33.00218907
320.4476243	31.89348675
321.8429518	30.76859399
323.206506	29.62853491
324.540002	28.47428118
325.8451169	27.30675497
327.1234864	26.12683193
328.3767028	24.93534411
329.606314	23.73308287
330.8138229	22.52080168
332.0006882	21.29921886
333.1683251	20.06902019
334.3181066	18.83086141
335.4513652	17.58537068
336.5693949	16.33315084
337.6734535	15.07478164
338.7647647	13.81082184
339.8445206	12.54181121
340.9138843	11.26827246
341.9739926	9.990713057
343.0259586	8.709627032
344.0708742	7.42549663
345.109813	6.138793968
346.143833	4.849982612
347.173979	3.559519119
348.2012859	2.267854536
349.2267809	0.9754358684
350.2514863	-0.3172924619
351.2764223	-1.609887186
352.3026098	-2.901904756
353.3310728	-4.192899911
354.3628413	-5.482424237
355.3989539	-6.77002471
356.4404607	-8.055242211
357.4884257	-9.337610009
358.5439298	-10.61665221
359.6080734	-11.89188214
0.6819787862	-13.16280072
1.766793269	-14.4288947
2.863691505	-15.68963489
3.973878146	-16.94447429
5.09859033	-18.19284612
6.239100067	-19.43416182
7.396716489	-20.66780883
8.572787914	-21.89314843
9.768703667	-23.10951333
10.9858956	-24.31620526
12.22583924	-25.51249238
13.49005441	-26.69760666
14.78010533	-27.8707411
16.09759996	-29.0310469
17.44418846	-30.17763057
18.82156062	-31.30955097
20.23144202	-32.42581639
21.67558878	-33.52538158
23.15578051	-34.60714497
24.67381129	-35.66994591
26.23147838	-36.71256228
27.83056826	-37.73370828
29.47283983	-38.73203277
31.16000428	-39.70611814
32.89370151	-40.6544799
34.67547274	-41.5755672
36.50672921	-42.46776444
38.38871694	-43.32939419
40.3224776	-44.15872165
42.30880585	-44.95396091
44.34820375	-45.71328313
46.44083307	-46.43482696
48.58646675	-47.11671128
50.78444113	-47.7570504
53.0336108	-48.35397169
55.33230852	-48.90563559
57.67831262	-49.41025785
60.0688247	-49.86613341
62.50046008	-50.27166171
64.96925358	-50.62537252
67.4706824	-50.92595157
69.99970717	-51.17226514
72.55083148	-51.36338252
75.11817881	-51.49859538
77.69558478	-51.57743334
80.27670143	-51.59967475
82.85510946	-51.56535222
85.42443351	-51.47475271
87.97845556	-51.32841196
90.51122148	-51.12710375
93.01713635	-50.87182432
95.49104528	-50.56377279
97.92829699	-50.20432847
100.3247893	-49.79502596
102.676996	-49.33752913
104.9819768	-48.83360476
107.2373707	-48.28509679
109.4413766	-47.69390187
111.5927231	-47.06194663
113.6906293	-46.39116721
115.7347613	-45.68349113
117.7251843	-44.94082176
119.6623143	-44.16502523
121.5468699	-43.35791976
123.3798264	-42.5212673
125.162372	-41.65676712
126.8958679	-40.76605133
128.5818124	-39.8506819
130.221808	-38.91214909
131.8175337	-37.95187098
133.3707202	-36.97119402
134.8831289	-35.97139421
136.3565344	-34.95367898
137.7927099	-33.91918944
139.1934149	-32.86900303
140.5603862	-31.80413636
141.8953299	-30.72554819
143.1999157	-29.63414252
144.475773	-28.53077168
145.7244873	-27.41623945
146.9475993	-26.29130404
148.1466031	-25.15668108
149.3229463	-24.0130465
150.4780306	-22.86103926
151.6132125	-21.70126404
152.7298046	-20.53429374
153.8290775	-19.36067192
154.912261	-18.18091513
155.9805471	-16.99551504
157.0350914	-15.80494059
158.0770158	-14.60963992
159.1074105	-13.41004231
160.127337	-12.20655993
161.1378301	-10.99958957
162.1399003	-9.789514287
163.1345366	-8.576704968
164.1227087	-7.361521833
165.1053695	-6.144315889
166.0834577	-4.92543034
167.0578998	-3.705201946
168.029613	-2.483962359
168.9995072	-1.262039422
169.9684878	-0.03975845825
170.9374576	1.18255646
171.9073196	2.404581247
172.8789789	3.625990538
173.8533457	4.84645642
174.8313372	6.065647145
175.8138802	7.283225826
176.8019134	8.498849104
177.7963899	9.712165784
178.7982796	10.92281543
179.8085719	12.13042691
180.8282777	13.33461689
181.8584322	14.53498824
182.9000972	15.73112844
183.9543637	16.92260784
185.0223543	18.10897782
186.1052255	19.28976899
187.2041699	20.46448911
188.3204187	21.63262107
189.4552438	22.79362064
190.6099591	23.9469142
191.785923	25.09189628
192.9845391	26.22792703
194.2072573	27.35432956
195.4555744	28.47038718
196.7310338	29.57534045
198.0352248	30.66838431
199.3697803	31.74866495
200.7363746	32.81527672
202.1367186	33.86725904
203.5725546	34.90359326
205.0456483	35.92319968
206.5577798	36.92493462
208.1107314	37.90758782
209.7062729	38.86988009
211.3461442	39.81046145
213.0320343	40.72790981
214.7655568	41.62073052
216.5482215	42.48735669
218.381402	43.32615076
220.2662997	44.13540743
222.2039032	44.91335814
224.1949449	45.65817739
226.2398547	46.36799114
228.3387112	47.04088749
230.4911931	47.67492971
232.6965315	48.2681719
234.9534648	48.81867709
237.2602	49.32453789
239.6143815	49.78389926
242.013071	50.19498316
244.4527411	50.55611449
246.9292843	50.86574757
249.4380398	51.12249249
251.9738391	51.32514015
254.5310694	51.47268524
257.1037549	51.56434606
259.6856523	51.59958023
262.2703587	51.57809566
264.851425	51.49985624
267.4224724	51.3650818
269.9773056	51.17424265
272.510018	50.92804866
275.0150845	50.62743377
277.4874396	50.27353636
279.9225369	49.86767668
282.3163912	49.41133208
284.665601	48.90611116
286.9673548	48.35372772
289.2194212	47.75597533
291.4201266	47.11470315
293.5683221	46.43179359
295.6633434	45.70914215
297.704965	44.94863963
299.6933522	44.15215684
301.6290121	43.32153178
303.5127457	42.45855918
305.3456019	41.56498221
307.1288346	40.64248629
308.8638631	39.69269451
310.5522372	38.7171648
312.1956052	37.71738826
313.7956864	36.69478869
315.354248	35.65072297
316.8730841	34.58648226
318.3539993	33.50329368
319.7987949	32.40232247
321.2092569	31.2846745
322.5871477	30.15139897
323.9341986	29.00349129
325.2521047	27.84189599
326.542521	26.66750971
327.8070601	25.48118416
329.0472902	24.28372904
330.264735	23.07591486
331.4608734	21.85847577
332.6371405	20.63211216
333.7949285	19.39749325
334.9355881	18.15525959
336.0604309	16.90602534
337.170731	15.65038061
338.2677274	14.38889352
339.3526263	13.12211233
340.426604	11.85056735
341.4908089	10.57477282
342.5463647	9.295228723
343.5943726	8.012422509
344.6359143	6.726830744
345.6720546	5.438920728
346.7038441	4.149152045
347.7323219	2.857978087
348.7585183	1.565847531
349.7834576	0.2732058064
350.8081606	-1.01950347
351.8336475	-2.311837059
352.8609405	-3.603350665
353.8910667	-4.893597506
354.9250602	-6.182126859
355.9639656	-7.468482594
357.0088402	-8.752201668
358.0607568	-10.03281259
359.1208065	-11.30983386
0.1901011448	-12.58277229
1.269776334	-13.85112136
2.360993809	-15.11435943
3.464944142	-16.37194793
4.582849256	-17.62332941
5.715964861	-18.86792558
6.865582776	-20.10513517
8.033033081	-21.33433176
9.219686056	-22.55486148
10.42695385	-23.7660406
11.6562918	-24.96715304
12.90919933	-26.15744773
14.18722027	-27.33613589
15.49194259	-28.50238831
16.82499727	-29.65533236
18.18805621	-30.79404919
19.58282906	-31.91757066
21.01105857	-33.0248765
22.47451443	-34.11489136
23.97498519	-35.18648205
25.51426802	-36.23845499
27.09415607	-37.26955391
28.71642296	-38.27845788
30.3828042	-39.26377995
32.0949753	-40.22406641
33.85452605	-41.15779681
35.66293114	-42.0633851
37.52151661	-42.93918186
39.43142256	-43.7834781
41.39356203	-44.59451063
43.40857667	-45.37046932
45.47678989	-46.10950648
47.59815854	-46.80974855
49.77222456	-47.46931014
51.99806843	-48.08631051
54.27426639	-48.65889261
56.59885419	-49.18524421
58.96929966	-49.66362117
61.38248709	-50.09237213
63.83471565	-50.46996416
66.3217143	-50.79500865
68.83867443	-51.06628646
71.38030096	-51.28277142
73.94088146	-51.44365131
76.51437176	-51.54834524
79.09449512	-51.59651667
81.6748514	-51.58808143
84.24903156	-51.52321031
86.81073247	-51.40232609
89.35386721	-51.22609508
91.87266597	-50.99541368
94.3617639	-50.7113906
96.81627276	-50.37532538
99.23183479	-49.98868449
101.6046581	-49.5530756
103.931534	-49.07022138
106.2098381	-48.54193329
108.4375159	-47.97008654
110.6130578	-47.35659644
112.7354633	-46.70339694
114.8041994	-46.01242135
116.8191544	-45.28558564
118.7805893	-44.52477424
120.6890898	-43.73182828
122.5455189	-42.90853622
124.3509723	-42.05662651
126.1067364	-41.17776231
127.8142508	-40.27353784
129.4750736	-39.34547618
131.0908519	-38.39502833
132.6632953	-37.42357333
134.1941533	-36.43241913
135.6851963	-35.4228042
137.1381995	-34.39589965
138.5549299	-33.35281165
139.9371356	-32.29458423
141.2865374	-31.2222022
142.6048222	-30.1365942
143.8936381	-29.03863578
145.154591	-27.92915253
146.3892422	-26.8089231
147.599107	-25.67868224
148.7856543	-24.53912365
149.9503066	-23.39090288
151.094441	-22.23463993
152.2193899	-21.07092193
153.3264428	-19.90030557
154.4168481	-18.72331946
155.4918147	-17.54046637
156.5525145	-16.35222538
157.6000845	-15.15905392
158.6356292	-13.96138964
159.6602229	-12.75965232
160.6749123	-11.55424558
161.6807187	-10.34555856
162.6786405	-9.133967514
163.6696562	-7.919837356
164.6547259	-6.70352313
165.6347944	-5.485371436
166.6107937	-4.265721814
167.5836448	-3.04490809
168.5542608	-1.823259689
169.5235487	-0.6011029281
170.4924123	0.6212377034
171.4617541	1.843438282
172.4324781	3.065174182
173.4054918	4.286118814
174.3817089	5.50594234
175.3620514	6.724310384
176.3474524	7.940882712
177.3388582	9.155311881
178.3372306	10.36724186
179.3435497	11.57630657
180.3588164	12.78212846
181.3840544	13.9843169
182.4203131	15.18246662
183.4686698	16.376156
184.5302324	17.56494532
185.6061415	18.74837493
186.6975731	19.92596329
187.8057404	21.0972049
188.9318964	22.26156822
190.0773358	23.41849335
191.2433963	24.56738969
192.4314607	25.70763341
193.6429578	26.8385649
194.879363	27.95948599
196.1421985	29.06965715
197.4330327	30.16829453
198.7534791	31.25456697
200.1051934	32.3275929
201.4898707	33.38643721
202.9092397	34.43010817
204.3650566	35.45755431
205.8590966	36.46766151
207.3931426	37.45925024
208.9689725	38.43107302
210.5883423	39.38181238
212.2529674	40.31007925
213.9644995	41.21441209
215.7245	42.09327683
217.5344093	42.94506785
219.3955127	43.76811024
221.3089017	44.56066356
223.275432	45.32092728
225.295678	46.04704821
227.3698856	46.73713009
229.4979228	47.38924555
231.6792316	48.00145054
233.9127814	48.57180134
236.1970269	49.09837408
238.5298734	49.57928652
240.908651	50.01272196
243.3301018	50.39695464
245.7903813	50.73037609
248.2850773	51.01152164
250.8092464	51.23909619
253.3574698	51.41199829
255.9239261	51.52934149
258.5024811	51.59047205
261.0867906	51.59498218
263.6704113	51.54271818
266.2469171	51.43378307
268.8100146	51.26853356
271.3536517	51.04757158
273.8721175	50.77173081
